228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку. Разрабатывает технологию решения задачи по всем этапам обработки информации. Осуществляет выбор языка программирования для описания алгоритмов и структур данных. Определяет информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля. Выполняет работу по подготовке программ к отладке и проводит отладку. Осуществляет запуск отлаженных программ и ввод исходных данных, определяемых условиями поставленных задач. В дополнительных пожеланиях к кандидатуре работника, в бланке сведений о потребности в работниках, работодатель указал: научно-технический склад ума, аналитика, эрудиция.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку. Среднее профессиональное - высшее (техническое или инженерно-экономическое ) образование. Без предъявления требований к стажу работы. Знание программирования и использования вычислительной техники.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку. Умение и желание работать в команде; Высшее техническое образование; Умение писать поддердиваемый код; Хорошее знание С# и платформы NET; Умение отлаживать и разбираться  чужом коде; Знания в области WPF; Знания паттернов разделения логикии отображения; Знание паттернов проектирования; Желательно знание английского языка (на уровне чтения документации, технический английский, письменный английский); Желателен опыт работы с геоиформационными системами (ГИС).
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку. Умение программировать на 1-С 7.7, 1-с8, желательно на 1-с 8.3. Знание конфигураций 1С "ERP управление предприятием 2", 1-С ЗУП 3.1. Методы разработки алгоритмов и программ. Основные принципы структурного программирования. Высшее профессиональное образование (Информационные системы и технологии, прикладная информатика в экономике, автоматизированные системы обработки информации и управления). Опыт работы по специальности.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку. высшее профессиональное (техническое или инженерно-экономическое) образование без предъявления требований к стажу работы или средне-профессиональное (техничекое или инженерно-техническое) образование и стаж работы на должностях, замещаемых специалистами со средним профессиональным образованием не менее 5 лет
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку. должен знать:- руководящие и нормативные материалы, регламентирующие методы разработки алгоритмов и программ и использования вычислительной техники при обработке информации;- основные принципы структурного программирования;- виды программного обеспечения;- технологию автоматической обработки информации и кодирования информации;- формализованные языки программирования;- порядок оформления технической документации.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку. опыт работы от 3 лет обязателен, образование высшее, исполнительность, ответственность.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку. ответственность, дисциплинированность, умение работать в команде
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку. профессиональное образование и опыт работы в качестве инженера-программиста от 3 лет
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку.2.2. Разрабатывает технологию решения задачи по всем этапам обработки информации.2.3. Осуществляет выбор языка программирования для описания алгоритмов и структур данных.2.4. Определяет информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля.2.5. Выполняет работу по подготовке программ к отладке и проводит отладку.2.6. Осуществляет запуск отлаженных программ и ввод исходных данных, определяемых условиями поставленных задач.2.7. Проводит корректировку разработанной программы на основе анализа выходных данных.2.8. Разрабатывает инструкции по работе с программами, оформляет необходимую техническую документ Высшее профессиональное (техническое) образование без предъявления требований к стажу работы или среднее профессиональное (техническое) образование и стаж работы в области системного программирования не менее 1 года.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку.2.2. Разрабатывает технологию решения задачи по всем этапам обработки информации.Осуществляет выбор языка программирования для описания алгоритмов и структур данных. Определяет информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля. Выполняет работу по подготовке программ к отладке и проводит отладку. Направленность на достижение высоких результатов. Сдержанность в общении. Активная жизненная позиция.Высокая работоспособность. Умение быстро находить общий язык с людьми. Умение урегулировать разногласия. Умение оперативно принимать решения по вопросам в рамках своих обязанностей
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку.Разрабатывает технологию решения задачи по всем этапам обработки информации.Осуществляет выбор языка программирования для описания алгоритмов и структур данных. должен знать:- руководящие и нормативные материалы, регламентирующие методы разработки алгоритмов и программ и использования вычислительной техники при обработке информации;- основные принципы структурного программирования;- виды программного обеспечения;- технологию автоматической обработки информации и кодирования информации;- формализованные языки программирования;- порядок оформления технической документации.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку.Разрабатывает технологию решения задачи по всем этапам обработки информации.Осуществляет выбор языка программирования для описания алгоритмов и структур данных.Определяет информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля. Выполняет работу по подготовке программ к отладке и проводит отладку. Определяет объем и содержание данных контрольных примеров, обеспечивающих наиболее полную проверку соответствия программ их функциональному назначению.Осуществляет запуск отлаженных программ и ввод исходных данных, определяемых условиями поставленных задач. Высшее техническо-инженерное образование, опыт работы от 3х лет.Опыт работы в нефтяной промышленности, создание программ в нефтяной промышленности.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку.Разрабатывает технологию решения задачи по всем этапам обработки информации.Осуществляет выбор языка программирования для описания алгоритмов и структур данных.Определяет информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля. Дополнительные пожелания к кандидатуре работника, в бланке сведений о потребности в работниках, работодателем не указаны.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку.Разрабатывает технологию решения задачи по всем этапам обработки информации.Осуществляет выбор языка программирования для описания алгоритмов и структур данных.Определяет информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля.Выполняет работу по подготовке программ к отладке и проводит отладку.Определяет объем и содержание данных контрольных примеров, обеспечивающих наиболее полную проверку соответствия программ их функциональному назначению.Осуществляет запуск отлаженных программ и ввод исходных данных, определяемых условиями поставленных задач. Опыт работы на производственном предприятии в сфере внедрения бизнес-приложений и ERP систем в качестве разработчика.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку.Разрабатывает технологию решения задачи по всем этапам обработки информации.Осуществляет выбор языка программирования для описания алгоритмов и структур данных.Определяет информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля.Выполняет работу по подготовке программ к отладке и проводит отладку.Осуществляет запуск отлаженных программ и ввод исходных данных, определяемых условиями поставленных задач.Проводит корректировку разработанной программы на основе анализа выходных данных.Разрабатывает инструкции по работе с программами, оформляет необходимую техническую документацию. Опыт программирования, сопровождения и поддержки ПО 1С: Предприятие 8.3, готовность к повышению квалификации и самостоятельной работе, исполнение своих должностных обязанностей, предусмотренных настоящей должностной инструкцией, в пределах, установленных действующим Трудовым законодательством Российской Федерации.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку.Разрабатывает технологию решения задачи по всем этапам обработки информации.Осуществляет выбор языка программирования для описания алгоритмов и структур данных.Определяет информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля.Выполняет работу по подготовке программ к отладке и проводит отладку.Осуществляет запуск отлаженных программ и ввод исходных данных, определяемых условиями поставленных задач.Проводит корректировку разработанной программы на основе анализа выходных данных.Разрабатывает инструкции по работе с программами, оформляет необходимую техническую документацию.Определяет возможность использования готовых программных продуктов.Осуществляет сопровождение внедрения программ и программных средств. Должен знать: руководящие и нормативные материалы, регламентирующие методы разработки алгоритмов и программ и использования вычислительной техники при обработке информации; основные принципы структурного программирования; виды программного обеспечения;технологию автоматической обработки информации и кодирования информации; формализованные языки программирования; порядок оформления технической документации.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку.Разрабатывает технологию решения задачи по всем этапам обработки информации.Осуществляет выбор языка программирования для описания алгоритмов и структур данных.Определяет информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля.Выполняет работу по подготовке программ к отладке и проводит отладку.Осуществляет запуск отлаженных программ и ввод исходных данных, определяемых условиями поставленных задач.Проводит корректировку разработанной программы на основе анализа выходных данных.Разрабатывает инструкции по работе с программами, оформляет необходимую техническую документацию.Определяет возможность использования готовых программных продуктов.Осуществляет сопровождение внедрения программ и программных средств. Должен знать: руководящие и нормативные материалы, регламентирующие методы разработки алгоритмов и программ и использования вычислительной техники при обработке информации; основные принципы структурного программирования; виды программного обеспечения;технологию автоматической обработки информации и кодирования информации; формализованные языки программирования; порядок оформления технической документации.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку; Разрабатывает технологию решения задачи по всем этапам обработки информации; Осуществляет выбор языка программирования для описания алгоритмов и структур данных; Определяет информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля. Наличие высшего профессионального образования по ИТ-специальностям. Знания и практический опыт администрирования линейки Windows OS и UNIX. MS Windows Server 2033-2012: опыт установки и настройки AD, GPO, DHCP, DNS, TS. Знание и понимание резервного копирования и восстановления, умение диагностировать работоспособность серверных систем и служб.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку;Разрабатывает технологию решения задачи по всем этапам обработки информации; - программист. Высшее профессиональное образование. наличие сертификата 1С:Бухгалтерия 8.3 На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку;Разрабатывает технологию решения задачи по всем этапам обработки информации;
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы,обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводит их тестирование и отладку.Разрабатывает технологию решения задачи по всем этапам обработки информации.Осуществляет выбор языка программирования для описания алгоритмов и структур данных.Определяет информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля. Выполняет работу по подготовке программ к отладке и проводит отладку. Осуществляет запуск отлаженных программ и ввод исходных данных, определяемых условиями поставленных задач. Пунктуальность, желание работать, ответственность, стрессоустойчивость.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывает программы. Внедрение и сопровождение программы МИС Qms. Наличие опыта по заявленной профессии приветствуется, исполнительность.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывать программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводить их тестирование и отладку,определять  информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля, проводить  корректировку разработанной программы на основе анализа выходных данных,разрабатывать и внедрять системы автоматической проверки правильности программ, типовые и стандартные программные средства, составляет технологию обработки информации, участвовать  в определении возможности формализации элементов действующей системы и целесообразности создания соответствующих программных комплексов. высшее профессиональное (техническое или инженерно-экономическое) образование, среднее профессиональное (техническое или инженерно-экономическое) образование и стаж работы в должности техника I категории не менее 3 лет либо других должностях, замещаемых специалистами со средним профессиональным образованием, не менее 5 лет.
228243	На основе анализа математических моделей и алгоритмов решения экономических и других задач разрабатывать программы, обеспечивающие возможность выполнения алгоритма и соответственно поставленной задачи средствами вычислительной техники, проводить их тестирование и отладку,определять  информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля, проводить  корректировку разработанной программы на основе анализа выходных данных,разрабатывать и внедрять системы автоматической проверки правильности программ, типовые и стандартные программные средства, составляет технологию обработки информации, участвовать  в определении возможности формализации элементов действующей системы и целесообразности создания соответствующих программных комплексов. высшее профессиональное (техническое или инженерно-экономическое) образование, среднее профессиональное (техническое или инженерно-экономическое) образование и стаж работы в должности техника I категории не менее 3 лет либо других должностях, замещаемых специалистами со средним профессиональным образованием, не менее 5 лет.Знание программ:1С: Бухгалтерия государственного учреждения 8,1С: Зарплата и кадры бюджетного учреждения 8,1С: Бюджетная отчетность.
228243	На основе анализаматематических моделей и алгоритмов решения экономических и других задач разработка программ, их тестирование и отладка. При наличии высшего технического или инженерно-экономического образования требования к стажу работы не предъявляются.
228243	На основе анализаматематических моделей и алгоритмов решения экономических и других задач разработка программ, их тестирование и отладка. При наличии высшего технического или инженерно-экономического образования требования к стажу работы не предъявляются.
228243	Навыки работы в АИС  "БАРС.  Мониторинг",выполнять работу в соответствии со своей должностной инструкцией дополнительных пожеланий к кандидатуре работодатель не имеет
228243	Написание программ для вновь разрабатываемых устройств.Поддержка программ для ранее разработанных системРазработка управляющих программ диагностических приборов и комплексов для нужд ж.д.транспорта.  Разработка баз данных.. Опыт работы в качестве разработчика программ для ОС Windows.Знание стандартов передачи данных RS485,RS232,CAN.Знание NET Framework.Знание языков программирования С#, C++Приветствуется опыт разработки программ для Windows CE
228243	Настройка и поддержка Windows 2008/2012 Server (IIS, AD, DNS, DHCP, NAT, VPN, SQL 2k, RDP,CL).Установка и настройка программного обеспечения.Настройка и устранение неполадок локальной сети.Настройка и поддержка систем резервного копирования.Настройка и поддержка систем мониторинга.Выполнение заявок на обслуживание (от пользователей).Консультация пользователей по вопросам использования компьютеров в служебных целях. Образование высшее профильное;Наличие сертификатов и курсов приветствуетсяОпыт работы не менее 3 лет в должности системного администратораЗнания, навыки:Знание общих принципов построения сетей передачи данных и сетевых технологий.знание современного аппаратного обеспечения (опыт сборки и диагностики).Знание основ: AD, DNS, FTP, DHCP, mail, firewall, SQLОпыт работы с серверным оборудованием и СХДОпыт работы с системами виртуализацииОпыт работы с кластерными системамиПриветствуется знание *NIXПриветствуется знание HP Data Protector
228243	ОБНОВЛЕНИЕ И ИЗМЕНЕНИЕ КОНФИГУРАЦИЙ 1С, ДОРАБОТКА СУЩЕСТВУЮЩ.КОНФИГУРАЦИЙ, НАСТРОЙКА ОПЫТ ВНЕДРЕНИЯ, СОПРОВОЖДЕНИЯ ПРОГРАММНЫХ ПРОДУКТОВ 1С                                .
228243	ОБСЛУЖИВАНИЕ И КОРРЕКТИРОВНА КОНФИГУРАЦИИ БАЗ ДАННЫХ; ВНЕДРЕНИЕ 1С 8.3; ОПЫТ ПРОГРАММИРОВАНИЯ 1С 8.3 ВЫСШЕЕ ОБРАЗОВАНИЕ; ЗНАНИЕ БУХГАЛТЕРСКОГО МИНИМУМА; ОПЫТ РАБОТЫ С 1CCPDLL, MS SQL; З/П 50000 РУБ.+ПРЕМИЯ
228243	ОБЯЗАННОСТИ:Проектирование и разработка интеграционных решений;Участие в приемо-сдаточных испытаниях;Поддержка и доработка существующих проектов компании;Анализ кода, поиск и исправление ошибок в существующем функционале.ТРЕБОВАНИЯ:1-2 года работы(разработка, отладка, мониторинг) на стеке: Oracle SOA SuiteЗнание J2SE, J2EE;БУДЕТ ПЛЮСОМ:Техническое лидерство, обучение сотрудников команды.Участие в разработке веб-сервисов. Дополнительные пожелания к кандидатуре работника, работодатель не указал.
228243	ОБЯЗАННОСТИ:поддержка и доработка существующих проектов компании; анализ кода, поиск и исправление ошибок в существующем функционале; проектирование, разработка и внедрение новых продуктов. ТРЕБОВАНИЯ:опыт работы от трех лет; отличное знание Java (collections, concurrency, soap, webservice); разработка unit-тестов; уверенные знания SQL/опыт работы с Oracle/MS SQL Server.БУДЕТ ПЛЮСОМ:опыт работы с серверами приложений IBM Websphere, JBoss; опыт разработки высоконагруженных систем; опыт в профилировании быстродействия систем; знание банковской деятельности (РКО, Касса, Кредиты, Депозиты).
228243	ОПРЕДЕЛЯЮТСЯ ДОЛЖНОСТНЫМИ ИНСТРУКЦИЯМИ И ПРАВИЛАМИ ВНУТРЕННЕГО ТРУДОВОГО РАСПОРЯДКА,ПРИНЯТЫМИ В ОРГАНИЗАЦИИ.РАБОТНИК ОБЯЗАН ВЫПОЛНЯТЬ ТРЕБОВАНИЯ ОХРАНЫ ТРУДА И ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ ОПЫТ РАБОТЫ , ПРИЕМ НА РАБОТУ ПОСЛЕ СОБЕСЕДОВАНИЯ С РАБОТОДАТЕЛЕМ
